incident_id,date,city_or_county,n_killed,n_injured,total,month,day,weekday,year,latitude,longitude
413671,2015-09-11,Oxnard,0,0,0,Sep,11,Friday,2015,34.1485,-119.182
496831,2015-09-12,Santa Ana,0,0,0,Sep,12,Saturday,2015,33.681999999999995,-117.859
413657,2015-09-12,Fresno,1,1,2,Sep,12,Saturday,2015,36.7503,-119.787
412743,2015-09-12,Selma,1,0,1,Sep,12,Saturday,2015,36.5617,-119.62200000000001
412739,2015-09-12,Oakland,0,1,1,Sep,12,Saturday,2015,37.8045,-122.271
414278,2015-09-12,Sausalito (Marin City),0,1,1,Sep,12,Saturday,2015,37.8678,-122.509
414290,2015-09-12,Red Bluff,0,0,0,Sep,12,Saturday,2015,40.1796,-122.245
413645,2015-09-12,Hayward,1,0,1,Sep,12,Saturday,2015,37.6401,-122.072
413649,2015-09-12,Concord,1,0,1,Sep,12,Saturday,2015,37.9565,-122.039
413651,2015-09-12,Coachella,0,1,1,Sep,12,Saturday,2015,33.7107,-116.184
413660,2015-09-13,Long Beach,1,0,1,Sep,13,Sunday,2015,33.876,-118.197
413662,2015-09-13,Winton,0,0,0,Sep,13,Sunday,2015,37.3944,-120.613
413663,2015-09-13,Modesto,1,1,2,Sep,13,Sunday,2015,37.6819,-121.027
413642,2015-09-13,Oakland,1,1,2,Sep,13,Sunday,2015,37.8169,-122.28200000000001
414282,2015-09-13,Corcoran,0,1,1,Sep,13,Sunday,2015,36.0893,-119.56
414287,2015-09-13,Ceres,0,1,1,Sep,13,Sunday,2015,37.6007,-120.961
496874,2015-09-13,Oakland,0,0,0,Sep,13,Sunday,2015,37.7296,-122.2
424187,2015-09-13,Greenwood,3,0,3,Sep,13,Sunday,2015,38.8982,-120.89299999999999
413666,2015-09-14,Oxnard,0,1,1,Sep,14,Monday,2015,34.1492,-119.176
413673,2015-09-14,San Ysidro,0,1,1,Sep,14,Monday,2015,32.5454,-117.04
413647,2015-09-14,Oakland,0,1,1,Sep,14,Monday,2015,37.813,-122.271
496899,2015-09-14,San Jose,0,0,0,Sep,14,Monday,2015,37.3715,-121.93
415417,2015-09-15,Los Angeles,0,1,1,Sep,15,Tueday,2015,33.9867,-118.29799999999999
414678,2015-09-15,Rosemead,2,0,2,Sep,15,Tueday,2015,34.0608,-118.083
414712,2015-09-15,Panorama City,1,0,1,Sep,15,Tueday,2015,34.2297,-118.43799999999999
433460,2015-09-16,Oakland,1,0,1,Sep,16,Wednesday,2015,37.7809,-122.23100000000001
421535,2015-09-16,Los Angeles,1,0,1,Sep,16,Wednesday,2015,33.9673,-118.3
415426,2015-09-16,Los Angeles,2,0,2,Sep,16,Wednesday,2015,34.1323,-118.26700000000001
415404,2015-09-16,Fresno,0,0,0,Sep,16,Wednesday,2015,36.7568,-119.771
415785,2015-09-16,Fresno,0,0,0,Sep,16,Wednesday,2015,36.7341,-119.73899999999999
416482,2015-09-16,San Gabriel,1,0,1,Sep,16,Wednesday,2015,33.7922,-118.22399999999999
415433,2015-09-16,Baldwin Park,0,1,1,Sep,16,Wednesday,2015,34.0784,-117.95299999999999
414714,2015-09-16,Long Beach,1,0,1,Sep,16,Wednesday,2015,33.7814,-118.196
496977,2015-09-17,Sacramento,0,0,0,Sep,17,Thursday,2015,38.6954,-121.59299999999999
415748,2015-09-17,Oakland,0,1,1,Sep,17,Thursday,2015,37.7573,-122.162
415750,2015-09-17,Santa Ana,0,1,1,Sep,17,Thursday,2015,33.7012,-117.90799999999999
415791,2015-09-17,Visalia,1,0,1,Sep,17,Thursday,2015,36.3418,-119.29899999999999
415415,2015-09-17,Los Angeles,0,1,1,Sep,17,Thursday,2015,34.0439,-118.28
415780,2015-09-17,Kern (county),0,0,0,Sep,17,Thursday,2015,35.7867,-119.25399999999999
415746,2015-09-17,Tehama (county),1,0,1,Sep,17,Thursday,2015,40.1698,-122.251
415390,2015-09-17,Oakland,0,1,1,Sep,17,Thursday,2015,37.7476,-122.19
415393,2015-09-17,Bakersfield,0,0,0,Sep,17,Thursday,2015,35.3746,-119.005
415412,2015-09-17,Lancaster,2,0,2,Sep,17,Thursday,2015,34.7382,-118.29899999999999
416448,2015-09-17,Coachella,0,0,0,Sep,17,Thursday,2015,33.6693,-116.186
415692,2015-09-17,Corona,3,0,3,Sep,17,Thursday,2015,33.8544,-117.584
415708,2015-09-18,San Pedro,1,0,1,Sep,18,Friday,2015,33.7342,-118.281
443574,2015-09-18,Ontario,0,0,0,Sep,18,Friday,2015,34.0626,-117.59299999999999
416456,2015-09-18,Fresno,0,0,0,Sep,18,Friday,2015,36.8301,-119.79
417912,2015-09-18,Fresno,0,0,0,Sep,18,Friday,2015,36.7827,-119.786
415787,2015-09-18,Visalia,0,0,0,Sep,18,Friday,2015,36.3414,-119.336
415793,2015-09-18,San Bernardino,0,0,0,Sep,18,Friday,2015,34.1611,-117.331
415795,2015-09-18,Los Angeles,1,0,1,Sep,18,Friday,2015,33.9824,-118.27
415778,2015-09-18,Oakland,0,0,0,Sep,18,Friday,2015,37.8081,-122.302
415777,2015-09-18,Stockton,0,0,0,Sep,18,Friday,2015,37.9549,-121.288
497068,2015-09-18,Ontario,0,0,0,Sep,18,Friday,2015,34.0626,-117.59299999999999
417910,2015-09-19,Fresno,0,0,0,Sep,19,Saturday,2015,36.7287,-119.803
417896,2015-09-19,San Jose,0,0,0,Sep,19,Saturday,2015,37.3257,-121.844
417933,2015-09-19,Merced,0,1,1,Sep,19,Saturday,2015,37.3,-120.493
417944,2015-09-19,Oxnard,0,0,0,Sep,19,Saturday,2015,34.1745,-119.149
417951,2015-09-19,El Cajon,0,0,0,Sep,19,Saturday,2015,32.8059,-116.98100000000001
417931,2015-09-20,Delhi,1,0,1,Sep,20,Sunday,2015,37.4262,-120.779
417945,2015-09-20,Glendora,0,0,0,Sep,20,Sunday,2015,34.1492,-117.863
417927,2015-09-20,Compton,0,3,3,Sep,20,Sunday,2015,33.9014,-118.228
417923,2015-09-20,Anaheim,1,0,1,Sep,20,Sunday,2015,33.8307,-117.934
417469,2015-09-20,Carmichael,1,0,1,Sep,20,Sunday,2015,38.6333,-121.32799999999999
417322,2015-09-20,Los Angeles (Lincoln Heights),1,0,1,Sep,20,Sunday,2015,34.0798,-118.21700000000001
417496,2015-09-20,Anaheim,0,3,3,Sep,20,Sunday,2015,33.8084,-117.95100000000001
417949,2015-09-21,Perris,1,0,1,Sep,21,Monday,2015,33.8309,-117.194
421527,2015-09-21,Los Angeles,1,0,1,Sep,21,Monday,2015,33.9216,-118.25200000000001
419385,2015-09-21,Dunlap,1,0,1,Sep,21,Monday,2015,36.7459,-119.135
422561,2015-09-21,Los Angeles,1,0,1,Sep,21,Monday,2015,34.0661,-118.448
417615,2015-09-21,Seaside (Sand City),2,2,4,Sep,21,Monday,2015,36.6161,-121.845
417921,2015-09-21,Santa Ana,0,1,1,Sep,21,Monday,2015,33.7509,-117.861
417905,2015-09-21,Madera,0,1,1,Sep,21,Monday,2015,36.9675,-120.051
417900,2015-09-21,Mendota,1,1,2,Sep,21,Monday,2015,36.7539,-120.38600000000001
417898,2015-09-21,Visalia,0,1,1,Sep,21,Monday,2015,36.4153,-119.27799999999999
418511,2015-09-21,El Monte,0,0,0,Sep,21,Monday,2015,34.0576,-118.038
417907,2015-09-22,Fresno,0,0,0,Sep,22,Tueday,2015,36.7468,-119.773
418532,2015-09-22,Indio,1,0,1,Sep,22,Tueday,2015,33.713,-116.209
418516,2015-09-22,San Diego,0,0,0,Sep,22,Tueday,2015,32.6936,-117.09299999999999
417947,2015-09-22,San Bernardino,1,0,1,Sep,22,Tueday,2015,34.1141,-117.345
419406,2015-09-22,Red Bluff,0,0,0,Sep,22,Tueday,2015,40.1596,-122.226
418838,2015-09-22,Adelanto,1,0,1,Sep,22,Tueday,2015,34.5878,-117.42299999999999
417889,2015-09-22,Oakland,1,1,2,Sep,22,Tueday,2015,37.7356,-122.175
422558,2015-09-23,Los Angeles,2,0,2,Sep,23,Wednesday,2015,33.8952,-118.259
444136,2015-09-23,Ontario,0,0,0,Sep,23,Wednesday,2015,34.0625,-117.6
418506,2015-09-23,Glendale,0,0,0,Sep,23,Wednesday,2015,34.153,-118.265
418521,2015-09-23,Stanislaus (county),0,1,1,Sep,23,Wednesday,2015,37.5986,-120.965
444102,2015-09-23,Los Angeles,0,0,0,Sep,23,Wednesday,2015,33.9454,-118.399
419371,2015-09-23,Oakland,0,1,1,Sep,23,Wednesday,2015,37.8424,-122.285
419374,2015-09-23,Bakersfield,1,0,1,Sep,23,Wednesday,2015,35.3614,-118.959
419390,2015-09-23,Norwalk,1,1,2,Sep,23,Wednesday,2015,33.8941,-118.07600000000001
419401,2015-09-23,Oroville (Thermalito),0,0,0,Sep,23,Wednesday,2015,39.5102,-121.60700000000001
419417,2015-09-23,Salinas,1,0,1,Sep,23,Wednesday,2015,36.6786,-121.654
419398,2015-09-23,Long Beach,0,0,0,Sep,23,Wednesday,2015,33.7753,-118.195
419036,2015-09-23,Los Angeles,0,3,3,Sep,23,Wednesday,2015,33.951,-118.28299999999999
444835,2015-09-24,Los Angeles,0,0,0,Sep,24,Thursday,2015,33.9454,-118.399
497141,2015-09-24,Los Angeles,0,0,0,Sep,24,Thursday,2015,33.9454,-118.399
422543,2015-09-24,Eureka,0,1,1,Sep,24,Thursday,2015,40.7315,-124.14399999999999
419746,2015-09-24,San Jose,0,1,1,Sep,24,Thursday,2015,37.3126,-121.87
421262,2015-09-24,Chico,0,0,0,Sep,24,Thursday,2015,39.7383,-121.81700000000001
419750,2015-09-24,Antioch,1,0,1,Sep,24,Thursday,2015,37.9976,-121.804
421267,2015-09-24,Fresno,0,0,0,Sep,24,Thursday,2015,36.8408,-119.79899999999999
419752,2015-09-24,Santa Ana,0,1,1,Sep,24,Thursday,2015,33.7382,-117.927
419757,2015-09-24,Los Angeles (Hollywood),0,1,1,Sep,24,Thursday,2015,34.2007,-118.397
419410,2015-09-24,Sacramento,0,1,1,Sep,24,Thursday,2015,38.6684,-121.36399999999999
422554,2015-09-24,Los Angeles,1,0,1,Sep,24,Thursday,2015,33.8582,-118.184
419743,2015-09-24,Oakland,2,0,2,Sep,24,Thursday,2015,37.7822,-122.21799999999999
419678,2015-09-24,Fullerton,1,0,1,Sep,24,Thursday,2015,33.8702,-117.959
419676,2015-09-24,Bellflower,0,0,0,Sep,24,Thursday,2015,33.9098,-118.117
419040,2015-09-24,Compton,2,0,2,Sep,24,Thursday,2015,33.8962,-118.19
419380,2015-09-24,Fresno,0,0,0,Sep,24,Thursday,2015,36.836,-119.84700000000001
419393,2015-09-24,Long Beach,1,0,1,Sep,24,Thursday,2015,33.8581,-118.184
421329,2015-09-25,Patterson,0,1,1,Sep,25,Friday,2015,37.4814,-121.141
421337,2015-09-25,Pasadena,0,0,0,Sep,25,Friday,2015,34.1692,-118.149
419680,2015-09-25,Los Angeles,1,0,1,Sep,25,Friday,2015,34.0628,-118.28200000000001
877981,2015-09-25,Oakdale,1,0,1,Sep,25,Friday,2015,37.7669,-120.846
421316,2015-09-25,Winton,1,1,2,Sep,25,Friday,2015,37.3894,-120.613
421363,2015-09-26,Orangevale,0,0,0,Sep,26,Saturday,2015,38.6872,-121.20100000000001
421327,2015-09-26,Newman,1,0,1,Sep,26,Saturday,2015,37.3553,-120.98299999999999
422524,2015-09-26,Salinas,0,0,0,Sep,26,Saturday,2015,36.7825,-121.635
422552,2015-09-26,Los Angeles,1,0,1,Sep,26,Saturday,2015,33.9209,-118.23899999999999
421260,2015-09-26,Thermal,0,1,1,Sep,26,Saturday,2015,33.3292,-115.984
421265,2015-09-26,Los Angeles,1,0,1,Sep,26,Saturday,2015,33.9776,-118.255
420592,2015-09-26,Banning,1,1,2,Sep,26,Saturday,2015,33.923,-116.869
421331,2015-09-26,Moss Landing,0,0,0,Sep,26,Saturday,2015,36.7699,-121.79700000000001
497156,2015-09-26,Sacramento,0,0,0,Sep,26,Saturday,2015,38.6954,-121.59299999999999
421931,2015-09-26,Fontana,0,0,0,Sep,26,Saturday,2015,34.1064,-117.51299999999999
422215,2015-09-27,Fresno,1,0,1,Sep,27,Sunday,2015,36.8265,-119.79299999999999
877010,2015-09-27,Los Angeles,1,0,1,Sep,27,Sunday,2015,33.9762,-118.27
421279,2015-09-27,Compton,1,0,1,Sep,27,Sunday,2015,33.8958,-118.199
422548,2015-09-27,Los Angeles,1,0,1,Sep,27,Sunday,2015,34.0267,-118.258
422550,2015-09-27,Los Angeles,1,0,1,Sep,27,Sunday,2015,33.9533,-118.23700000000001
421259,2015-09-27,Oakland,0,0,0,Sep,27,Sunday,2015,37.7914,-122.194
421335,2015-09-27,Oxnard,0,0,0,Sep,27,Sunday,2015,34.1844,-119.186
421005,2015-09-27,Los Angeles,0,1,1,Sep,27,Sunday,2015,34.0334,-118.292
420938,2015-09-27,Los Angeles,1,0,1,Sep,27,Sunday,2015,34.0289,-118.266
422244,2015-09-28,Sacramento,1,0,1,Sep,28,Monday,2015,38.6367,-121.50299999999999
422230,2015-09-28,Los Angeles,1,0,1,Sep,28,Monday,2015,34.0939,-118.24
422232,2015-09-28,Sacramento,1,1,2,Sep,28,Monday,2015,38.6077,-121.42200000000001
422246,2015-09-28,San Diego,0,1,1,Sep,28,Monday,2015,32.7532,-117.10799999999999
422196,2015-09-28,Oakland,0,1,1,Sep,28,Monday,2015,37.7684,-122.209
422191,2015-09-28,Richmond,2,0,2,Sep,28,Monday,2015,37.9483,-122.333
421386,2015-09-28,Fresno,1,0,1,Sep,28,Monday,2015,36.8265,-119.79299999999999
422228,2015-09-28,Montebello,1,0,1,Sep,28,Monday,2015,34.0371,-118.09299999999999
421263,2015-09-28,San Diego,1,0,1,Sep,28,Monday,2015,32.7185,-117.162
421269,2015-09-28,Hanford,0,1,1,Sep,28,Monday,2015,36.3209,-119.655
422545,2015-09-29,Long Beach,0,2,2,Sep,29,Tueday,2015,33.8044,-118.211
422533,2015-09-29,Stockton,1,0,1,Sep,29,Tueday,2015,38.0223,-121.289
422530,2015-09-29,Santa Ana,0,2,2,Sep,29,Tueday,2015,33.7462,-117.87899999999999
422526,2015-09-29,Oakland,1,0,1,Sep,29,Tueday,2015,37.749,-122.167
422520,2015-09-29,Salinas,3,0,3,Sep,29,Tueday,2015,36.6895,-121.61
422518,2015-09-29,Rancho Cucamonga,1,0,1,Sep,29,Tueday,2015,34.0847,-117.588
424173,2015-09-29,Chico,0,0,0,Sep,29,Tueday,2015,39.726,-121.816
422528,2015-09-29,Palo Alto (East Palo Alto),0,0,0,Sep,29,Tueday,2015,37.4573,-122.13799999999999
422194,2015-09-29,Oakland,0,1,1,Sep,29,Tueday,2015,37.7752,-122.227
422213,2015-09-29,Bakersfield,0,0,0,Sep,29,Tueday,2015,35.4162,-119.079
422227,2015-09-29,Los Angeles,0,0,0,Sep,29,Tueday,2015,33.7908,-118.28299999999999
422184,2015-09-29,Oakland,1,0,1,Sep,29,Tueday,2015,37.8248,-122.272
422516,2015-09-30,Los Angeles,0,1,1,Sep,30,Wednesday,2015,33.9776,-118.255
422541,2015-09-30,Oakland,1,0,1,Sep,30,Wednesday,2015,37.8097,-122.189
424176,2015-09-30,Red Bluff,0,0,0,Sep,30,Wednesday,2015,40.1705,-122.37700000000001
423406,2015-09-30,San Diego,0,0,0,Sep,30,Wednesday,2015,32.7948,-117.245
423402,2015-09-30,San Diego,0,0,0,Sep,30,Wednesday,2015,32.8588,-116.96799999999999
423387,2015-09-30,Oxnard,0,1,1,Sep,30,Wednesday,2015,34.1847,-119.171
423385,2015-09-30,Oroville,0,1,1,Sep,30,Wednesday,2015,39.5138,-121.556
423333,2015-09-30,Victorville,0,0,0,Sep,30,Wednesday,2015,34.547,-117.32700000000001
423320,2015-09-30,Fresno,0,0,0,Sep,30,Wednesday,2015,36.7698,-119.777
424201,2015-09-30,Alderpoint,0,2,2,Sep,30,Wednesday,2015,40.1764,-123.61200000000001
423382,2015-09-30,Merced,1,0,1,Sep,30,Wednesday,2015,37.3193,-120.49
424169,2015-10-01,Oroville,0,0,0,Oct,1,Thursday,2015,39.4174,-121.51100000000001
429531,2015-10-01,San Francisco,0,0,0,Oct,1,Thursday,2015,37.7807,-122.417
423195,2015-10-01,Mariposa,0,2,2,Oct,1,Thursday,2015,37.5051,-119.995
424780,2015-10-01,Coachella,0,0,0,Oct,1,Thursday,2015,33.6911,-116.198
424196,2015-10-01,Fresno,2,0,2,Oct,1,Thursday,2015,36.8408,-119.79899999999999
424192,2015-10-01,Salinas,1,0,1,Oct,1,Thursday,2015,36.6746,-121.632
423313,2015-10-01,Oakland,0,1,1,Oct,1,Thursday,2015,37.7845,-122.2
424194,2015-10-01,Pacoima,0,1,1,Oct,1,Thursday,2015,34.2651,-118.427
423341,2015-10-01,Ontario,0,0,0,Oct,1,Thursday,2015,33.9872,-117.59299999999999
424215,2015-10-01,Oakland,0,1,1,Oct,1,Thursday,2015,37.8347,-122.27
423400,2015-10-01,Sacramento,0,1,1,Oct,1,Thursday,2015,38.5489,-121.463
424177,2015-10-01,Joshua Tree,0,0,0,Oct,1,Thursday,2015,34.135,-116.306
516584,2015-10-01,Santa Rosa,0,1,1,Oct,1,Thursday,2015,38.3945,-122.742
424210,2015-10-02,Oakland,0,1,1,Oct,2,Friday,2015,37.7723,-122.17399999999999
424204,2015-10-02,Oakland,0,0,0,Oct,2,Friday,2015,37.8196,-122.279
424185,2015-10-02,Sacramento,1,0,1,Oct,2,Friday,2015,38.5583,-121.51299999999999
424794,2015-10-02,City Of Industry,0,1,1,Oct,2,Friday,2015,34.0308,-118.008
424788,2015-10-02,Fresno,0,2,2,Oct,2,Friday,2015,36.8157,-119.794
425885,2015-10-02,Pasadena,0,1,1,Oct,2,Friday,2015,34.1484,-118.14399999999999
425744,2015-10-02,Santa Ana,0,1,1,Oct,2,Friday,2015,33.7599,-117.898
424609,2015-10-02,Garden Grove,1,1,2,Oct,2,Friday,2015,33.7584,-117.91
424612,2015-10-02,Rialto,1,0,1,Oct,2,Friday,2015,34.0969,-117.40299999999999
424616,2015-10-02,San Francisco,0,1,1,Oct,2,Friday,2015,37.7549,-122.396
425762,2015-10-02,Long Beach,0,1,1,Oct,2,Friday,2015,33.8706,-118.20200000000001
425774,2015-10-02,Oxnard,0,1,1,Oct,2,Friday,2015,34.1526,-119.179
438282,2015-10-02,Madera,0,1,1,Oct,2,Friday,2015,36.9587,-120.04899999999999
425754,2015-10-03,Van Nuys,1,0,1,Oct,3,Saturday,2015,34.1867,-118.46600000000001
427865,2015-10-03,San Francisco,1,0,1,Oct,3,Saturday,2015,37.7701,-122.48200000000001
426148,2015-10-03,Perris,1,0,1,Oct,3,Saturday,2015,33.8021,-117.223
425764,2015-10-03,Long Beach,0,1,1,Oct,3,Saturday,2015,33.7899,-118.198
425759,2015-10-03,Long Beach,0,2,2,Oct,3,Saturday,2015,33.7837,-118.194
425756,2015-10-03,Paramount,0,0,0,Oct,3,Saturday,2015,33.8929,-118.152
425729,2015-10-03,Fresno,0,1,1,Oct,3,Saturday,2015,36.7864,-119.86200000000001
424791,2015-10-03,Reseda,0,0,0,Oct,3,Saturday,2015,34.1902,-118.552
424775,2015-10-03,Martinez,0,0,0,Oct,3,Saturday,2015,38.0124,-122.10700000000001
424796,2015-10-03,San Diego,0,1,1,Oct,3,Saturday,2015,32.7315,-117.014
426851,2015-10-03,Oroville (Honcut),0,1,1,Oct,3,Saturday,2015,39.3214,-121.506
426820,2015-10-03,Oakland,1,0,1,Oct,3,Saturday,2015,37.7524,-122.163
425736,2015-10-04,Anaheim,0,1,1,Oct,4,Sunday,2015,33.8334,-117.902
425746,2015-10-04,Montclair,2,1,3,Oct,4,Sunday,2015,34.0719,-117.709
425758,2015-10-04,Long Beach,0,0,0,Oct,4,Sunday,2015,33.8782,-118.17299999999999
426809,2015-10-04,Exeter,1,0,1,Oct,4,Sunday,2015,36.2961,-119.14200000000001
425766,2015-10-04,Atwater,0,1,1,Oct,4,Sunday,2015,37.3612,-120.586
425752,2015-10-04,North Hollywood,1,0,1,Oct,4,Sunday,2015,34.2068,-118.41
498966,2015-10-04,Los Angeles,0,0,0,Oct,4,Sunday,2015,33.9454,-118.399
1060440,2015-10-04,West Hills,0,1,1,Oct,4,Sunday,2015,34.1933,-118.626
1057015,2015-10-04,Brisbane,0,0,0,Oct,4,Sunday,2015,37.6854,-122.398
425787,2015-10-05,Camp Pendleton,1,0,1,Oct,5,Monday,2015,33.1926,-117.363
426090,2015-10-05,San Rafael,1,0,1,Oct,5,Monday,2015,38.0204,-122.62100000000001
425778,2015-10-05,Sacramento,1,0,1,Oct,5,Monday,2015,38.5076,-121.45
426117,2015-10-05,Desert Hot Springs,0,0,0,Oct,5,Monday,2015,33.9541,-116.53
426126,2015-10-05,Fresno,0,0,0,Oct,5,Monday,2015,36.7075,-119.694
426151,2015-10-05,Long Beach,0,1,1,Oct,5,Monday,2015,33.7917,-118.212
426837,2015-10-05,Fresno,0,0,0,Oct,5,Monday,2015,36.7505,-119.78200000000001
498998,2015-10-06,Palm Springs,0,0,0,Oct,6,Tueday,2015,33.8247,-116.508
426844,2015-10-06,Inglewood (Lennox),1,1,2,Oct,6,Tueday,2015,33.9382,-118.359
426849,2015-10-06,Maywood,0,1,1,Oct,6,Tueday,2015,33.9938,-118.20299999999999
426833,2015-10-06,Oakland,1,0,1,Oct,6,Tueday,2015,37.799,-122.249
426831,2015-10-06,Berkeley,0,1,1,Oct,6,Tueday,2015,37.8552,-122.277
426823,2015-10-06,San Francisco,1,0,1,Oct,6,Tueday,2015,37.7844,-122.40899999999999
426813,2015-10-06,Berkeley,1,0,1,Oct,6,Tueday,2015,37.8544,-122.277
426153,2015-10-06,Nuevo,0,1,1,Oct,6,Tueday,2015,33.8029,-117.133
426853,2015-10-06,Pasadena,0,1,1,Oct,6,Tueday,2015,34.1615,-118.149
427237,2015-10-07,Fresno,0,1,1,Oct,7,Wednesday,2015,36.7961,-119.898
429766,2015-10-07,Antioch,0,1,1,Oct,7,Wednesday,2015,37.999,-121.814
426842,2015-10-07,Los Angeles,1,0,1,Oct,7,Wednesday,2015,34.201,-118.595
426855,2015-10-07,San Diego,0,2,2,Oct,7,Wednesday,2015,32.7102,-117.064
426840,2015-10-07,Corona,0,0,0,Oct,7,Wednesday,2015,33.8695,-117.56299999999999
426835,2015-10-07,Fresno,0,1,1,Oct,7,Wednesday,2015,36.7504,-119.71799999999999
427883,2015-10-07,Sonora,0,1,1,Oct,7,Wednesday,2015,38.0017,-120.26899999999999
429174,2015-10-08,Rialto,0,1,1,Oct,8,Thursday,2015,34.1035,-117.404
499034,2015-10-08,San Jose,0,0,0,Oct,8,Thursday,2015,37.3715,-121.93
428978,2015-10-08,Lake Isabella,0,0,0,Oct,8,Thursday,2015,35.618,-118.473
427879,2015-10-08,Pico Rivera,1,0,1,Oct,8,Thursday,2015,34.0021,-118.085
427875,2015-10-08,Fresno,0,0,0,Oct,8,Thursday,2015,36.7394,-119.693
427873,2015-10-08,Fresno,0,0,0,Oct,8,Thursday,2015,36.8408,-119.79899999999999
427392,2015-10-08,Victorville (Spring Valley Lake),1,1,2,Oct,8,Thursday,2015,34.5003,-117.262
427861,2015-10-08,Gerber,1,0,1,Oct,8,Thursday,2015,40.0224,-122.191
428105,2015-10-09,Menifee,1,0,1,Oct,9,Friday,2015,33.714,-117.191
429000,2015-10-09,Ventura,0,1,1,Oct,9,Friday,2015,34.2701,-119.18299999999999
429164,2015-10-09,Salinas,0,0,0,Oct,9,Friday,2015,36.5229,-121.693
429169,2015-10-09,Oxnard,0,0,0,Oct,9,Friday,2015,34.1573,-119.165
429171,2015-10-09,El Monte,0,1,1,Oct,9,Friday,2015,34.0518,-118.04700000000001
429188,2015-10-09,San Diego,0,0,0,Oct,9,Friday,2015,32.8962,-117.193
427855,2015-10-09,Aguanga,1,0,1,Oct,9,Friday,2015,33.4753,-116.819
428989,2015-10-09,Riverside (Jurupa Valley),1,0,1,Oct,9,Friday,2015,33.9947,-117.398
429192,2015-10-09,Pittsburg,0,1,1,Oct,9,Friday,2015,38.0136,-121.87299999999999
428980,2015-10-09,Fortuna,0,0,0,Oct,9,Friday,2015,40.5702,-124.139
428985,2015-10-09,Fresno,0,0,0,Oct,9,Friday,2015,36.7392,-119.743
428991,2015-10-09,Pomona,0,1,1,Oct,9,Friday,2015,34.0551,-117.75
427967,2015-10-09,Upland,0,2,2,Oct,9,Friday,2015,34.1288,-117.667
429781,2015-10-09,Sacramento,1,0,1,Oct,9,Friday,2015,38.6707,-121.505
427877,2015-10-09,San Dimas,0,0,0,Oct,9,Friday,2015,34.0868,-117.82700000000001
875283,2015-10-10,Wofford Heights,0,0,0,Oct,10,Saturday,2015,35.7109,-118.56200000000001
428975,2015-10-10,Oakland,2,0,2,Oct,10,Saturday,2015,37.7808,-122.21799999999999
428983,2015-10-10,Fresno,0,0,0,Oct,10,Saturday,2015,36.725,-119.751
428986,2015-10-10,Fresno,1,1,2,Oct,10,Saturday,2015,36.7105,-119.789
429768,2015-10-10,Vallejo,0,2,2,Oct,10,Saturday,2015,38.1287,-122.227
957976,2015-10-11,National City,1,1,2,Oct,11,Sunday,2015,32.6754,-117.081
447869,2015-10-11,California City,0,0,0,Oct,11,Sunday,2015,35.1288,-117.98700000000001
433893,2015-10-11,Antioch,0,1,1,Oct,11,Sunday,2015,37.9832,-121.774
429180,2015-10-11,Salinas,1,0,1,Oct,11,Sunday,2015,36.7103,-121.65299999999999
429183,2015-10-11,Salinas,1,0,1,Oct,11,Sunday,2015,36.6775,-121.664
429778,2015-10-11,Sacramento,1,0,1,Oct,11,Sunday,2015,38.4628,-121.38600000000001
428993,2015-10-11,San Bernardino,1,0,1,Oct,11,Sunday,2015,34.1083,-117.279
428997,2015-10-11,Torrance,2,0,2,Oct,11,Sunday,2015,33.867,-118.32600000000001
429763,2015-10-11,Castro Valley,0,1,1,Oct,11,Sunday,2015,37.6975,-122.045
429765,2015-10-11,Richmond,0,0,0,Oct,11,Sunday,2015,37.9712,-122.33200000000001
429291,2015-10-11,South Lake Tahoe,0,0,0,Oct,11,Sunday,2015,38.9558,-119.946
429771,2015-10-12,Santa Ana,1,0,1,Oct,12,Monday,2015,33.7601,-117.865
429773,2015-10-12,Watsonville (Royal Oaks),0,1,1,Oct,12,Monday,2015,36.867,-121.728
973345,2015-10-12,Rio Linda,1,0,1,Oct,12,Monday,2015,38.7001,-121.428
430281,2015-10-13,San Diego,0,0,0,Oct,13,Tueday,2015,32.7698,-117.075
430285,2015-10-13,Fresno,0,0,0,Oct,13,Tueday,2015,36.7575,-119.71799999999999
431557,2015-10-13,Grass Valley (Alta Sierra),1,0,1,Oct,13,Tueday,2015,35.7143,-118.555
430276,2015-10-14,Covina,1,0,1,Oct,14,Wednesday,2015,34.0657,-117.866
430287,2015-10-14,Los Angeles (Hollywood),1,0,1,Oct,14,Wednesday,2015,34.0949,-118.37299999999999
430290,2015-10-14,Long Beach,0,2,2,Oct,14,Wednesday,2015,33.8232,-118.16799999999999
460506,2015-10-14,South Lake Tahoe,0,0,0,Oct,14,Wednesday,2015,38.9409,-119.95700000000001
430995,2015-10-14,Fresno,0,0,0,Oct,14,Wednesday,2015,36.7406,-119.696
431576,2015-10-14,King City,1,0,1,Oct,14,Wednesday,2015,36.2106,-121.12799999999999
430986,2015-10-14,Indio,1,0,1,Oct,14,Wednesday,2015,33.7177,-116.234
432904,2015-10-15,Concord,0,0,0,Oct,15,Thursday,2015,37.9821,-122.01899999999999
431562,2015-10-15,Twentynine Palms,1,0,1,Oct,15,Thursday,2015,34.1533,-116.094
431573,2015-10-15,Norwalk,1,1,2,Oct,15,Thursday,2015,33.8963,-118.065
430988,2015-10-15,Fresno,0,1,1,Oct,15,Thursday,2015,36.7318,-119.81
